"predator","prey","ra","otu_phylum","otu_class","otu_order","otu_family","otu_genus","otu_species","site","sex","age","year","color","temperature","clouds","precipitation","cover_snow","weight","fat","muscle","winds","fresh_snow","clouds_height","snow_height","elevation","wing","p8","tarsus","beak_colour","first_reaction","provoking","flapping","time_min","time_hour","day","month","timekey","key_m100","capture_day","sex_genetics","total_reads","proportion","total_otu"
"N687580","otu46",15716,"Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Euphrasia","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.003750519347654,181
"N687580","otu521",4,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu688",60,"Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-05,181
"N687580","otu566",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu788",17,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.0569374465588e-06,181
"N687580","otu898",4,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu653",6,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu905",6,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu555",4,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu52",24783,"Streptophyta","Magnoliopsida","Fabales","Fabaceae","Hippocrepis","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.0059142988669451,181
"N687580","otu344",60,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-05,181
"N687580","otu704",3,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu978",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu802",11,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.62507717130275e-06,181
"N687580","otu518",7,"Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Acalypha","Acalypha bipartita","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.67050365446539e-06,181
"N687580","otu903",3,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu895",7,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.67050365446539e-06,181
"N687580","otu582",9,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.14779041288407e-06,181
"N687580","otu527",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu648",4,"Streptophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu761",5,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.19321689604671e-06,181
"N687580","otu606",16,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,3.81829406734946e-06,181
"N687580","otu24",25327,"Streptophyta","Magnoliopsida","Poales","Poaceae","Sesleria","Sesleria caerulea","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.00604412086523498,181
"N687580","otu558",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu803",8,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.90914703367473e-06,181
"N687580","otu522",6,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu1",689370,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.164513586325543,181
"N687580","otu478",28,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,6.68201461786155e-06,181
"N687580","otu674",378,"Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Stapfiella","Stapfiella usambarica","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.02071973411309e-05,181
"N687580","otu603",593,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.000141515523871139,181
"N687580","otu759",8,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.90914703367473e-06,181
"N687580","otu509",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu593",3,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu711",5,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.19321689604671e-06,181
"N687580","otu634",9,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.14779041288407e-06,181
"N687580","otu613",7,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.67050365446539e-06,181
"N687580","otu847",19,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.53422420497748e-06,181
"N687580","otu839",2,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu981",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu615",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu585",3,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu736",5,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.19321689604671e-06,181
"N687580","otu858",10,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.38643379209341e-06,181
"N687580","otu498",3,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu273",28,"Chlorophyta","Chlorophyceae","Sphaeropleales","Chromochloridaceae","Chromochloris","Chromochloris zofingiensis","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,6.68201461786155e-06,181
"N687580","otu321",7,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.67050365446539e-06,181
"N687580","otu922",3,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu158",5177,"Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Anemone","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.00123545677416676,181
"N687580","otu493",2,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu772",6,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu84",104,"Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Gypsophila","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.48189114377715e-05,181
"N687580","otu178",6,"Chlorophyta","Chlorophyceae","Sphaeropleales","Chromochloridaceae","Chromochloris","Chromochloris zofingiensis","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu89",4320,"Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.00103093939818435,181
"N687580","otu512",4,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu831",5,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.19321689604671e-06,181
"N687580","otu369",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu906",17,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.0569374465588e-06,181
"N687580","otu957",4,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,9.54573516837364e-07,181
"N687580","otu811",5,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.19321689604671e-06,181
"N687580","otu787",11,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.62507717130275e-06,181
"N687580","otu562",658,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,0.000157027343519746,181
"N687580","otu448",8,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.90914703367473e-06,181
"N687580","otu914",58,"Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Stapfiella","Stapfiella usambarica","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.38413159941418e-05,181
"N687580","otu646",20,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia japonica","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-06,181
"N687580","otu675",6,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu309",105,"Streptophyta","Magnoliopsida","Fabales","Fabaceae","Onobrychis","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.50575548169808e-05,181
"N687580","otu715",7,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Nepeta","Nepeta menthoides","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.67050365446539e-06,181
"N687580","otu731",2,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.77286758418682e-07,181
"N687580","otu676",6,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu657",6,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,1.43186027525605e-06,181
"N687580","otu718",17,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,4.0569374465588e-06,181
"N687580","otu90",3,"Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Dianthus","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu829",3,"Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,7.15930137628023e-07,181
"N687580","otu938",9,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum apenninum","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,2.14779041288407e-06,181
"N687580","otu792",15,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Distelboden","m",6,2025,"black","-2",8,"snow",97,42.5,3,2,3,"1",2600,51,1899,122.5,98,23.5,2,NA,NA,NA,5,14,9,1,"2025-01-09 14:05","2025-01-09 12:25:00","2025-01-09","m",4190353,3.57965068814012e-06,181
